@relation pendigits-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P40.0-V

@attribute input1 numeric
@attribute input2 numeric
@attribute input3 numeric
@attribute input4 numeric
@attribute input5 numeric
@attribute input6 numeric
@attribute input7 numeric
@attribute input8 numeric
@attribute input9 numeric
@attribute input10 numeric
@attribute input11 numeric
@attribute input12 numeric
@attribute input13 numeric
@attribute input14 numeric
@attribute input15 numeric
@attribute input16 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
87,95,34,100,57,77,100,96,88,70,99,28,57,2,0,0,9
0,94,32,100,77,98,100,81,83,60,60,40,38,20,22,0,7
47,72,69,100,100,83,83,46,47,17,0,0,40,7,94,4,2
100,91,44,100,0,76,10,37,30,0,3,25,25,61,72,86,8
57,68,52,100,4,71,48,37,63,0,0,13,27,49,100,78,8
100,100,63,82,35,63,10,43,0,21,14,0,63,2,35,11,6
0,45,46,68,77,93,100,100,92,74,92,48,95,23,74,0,1
17,88,3,64,6,21,60,0,100,34,100,76,48,100,0,78,0
41,58,99,39,100,1,27,0,33,40,80,75,66,100,0,83,8
31,88,5,50,4,8,57,0,100,30,100,71,56,100,0,92,0
54,88,100,100,83,96,44,74,59,58,75,29,44,0,0,3,5
46,88,24,61,19,11,63,0,100,29,86,78,45,100,0,86,0
0,100,7,91,4,70,7,47,30,31,74,41,80,20,100,0,4
13,96,55,100,100,74,65,37,27,0,0,23,4,51,96,55,7
8,95,26,71,82,45,55,0,0,12,0,65,28,100,100,98,5
41,84,68,100,87,76,63,59,100,38,89,7,40,0,0,14,3
21,89,13,64,67,42,42,0,0,17,5,68,34,100,100,97,5
0,89,42,100,100,93,92,72,85,52,90,31,69,12,17,0,3
34,87,70,100,100,92,83,67,73,40,77,14,41,1,0,0,3
0,100,50,97,100,91,74,63,55,29,42,0,20,31,68,36,7
52,81,86,100,89,72,63,53,100,42,85,11,43,0,0,11,3
100,100,56,91,21,60,7,24,41,0,76,29,50,57,0,44,6
17,82,3,39,30,0,81,8,100,49,74,90,24,100,0,61,0
82,100,33,82,12,51,18,18,65,0,100,20,42,30,0,9,6
0,62,16,100,37,82,24,42,8,8,38,2,69,0,100,0,2
0,84,37,100,75,85,75,43,67,0,47,5,56,24,100,28,7
45,99,57,70,100,33,74,0,0,22,28,59,81,94,40,100,8
100,100,74,86,47,61,23,32,14,0,50,1,38,25,0,26,6
30,91,0,50,57,54,62,19,2,0,2,52,28,96,100,100,5
44,84,33,59,88,39,56,0,6,12,0,65,40,97,100,100,5
100,72,43,78,0,91,50,100,54,75,40,50,30,25,29,0,9
23,81,65,100,92,74,67,45,97,35,100,4,38,0,0,17,3
75,100,31,90,3,59,0,25,39,0,100,14,75,39,11,29,6
58,100,21,85,0,52,3,17,51,0,100,17,60,35,12,19,6
39,84,64,100,83,77,71,53,100,31,80,6,31,0,0,18,3
2,79,48,100,81,75,59,33,22,0,0,3,49,13,100,6,2
100,100,63,100,32,78,8,53,0,23,23,0,63,8,44,32,6
9,77,0,30,29,0,70,4,100,37,84,82,47,100,17,72,0
20,79,58,100,80,76,46,50,0,33,4,21,50,5,100,0,2
9,92,56,100,54,58,33,18,10,0,0,36,50,38,100,38,7
21,96,13,55,63,35,43,0,7,23,0,62,37,94,100,100,5
0,95,39,100,74,76,82,33,76,0,100,37,59,47,16,48,7
99,81,52,58,0,50,30,82,80,100,100,70,73,34,45,0,9
10,99,34,69,100,36,83,0,7,19,31,56,72,92,0,100,8
0,82,31,100,48,57,50,5,35,0,32,28,66,44,100,62,7
95,68,76,100,34,78,50,39,52,0,0,6,40,39,100,60,8
0,43,33,62,70,80,100,100,80,78,66,52,58,26,58,0,1
17,91,63,100,66,75,56,53,100,36,94,10,40,0,0,9,3
38,96,40,57,61,16,5,0,0,36,50,68,100,100,56,96,8
82,100,0,89,51,60,100,28,43,0,3,26,36,63,43,97,8
13,79,31,100,73,82,59,45,17,19,0,23,53,17,100,0,2
25,100,58,96,81,69,54,34,29,0,0,34,48,44,100,48,7
31,87,77,100,81,69,53,45,100,39,92,9,33,0,0,25,3
0,71,1,21,47,0,93,10,100,59,66,95,19,100,10,59,0
74,100,47,84,0,66,23,53,84,42,100,44,60,23,33,0,4
64,92,3,100,25,62,44,23,0,0,1,30,55,58,100,90,8
0,67,38,66,62,30,38,0,8,30,45,63,100,90,58,100,8
100,76,73,100,18,95,11,66,66,65,74,48,49,16,0,0,9
19,100,14,84,0,56,72,45,100,69,100,58,86,29,77,0,4
14,93,1,80,0,37,31,0,86,21,100,62,69,99,6,100,0
100,100,6,98,0,81,0,65,6,48,6,32,12,16,44,0,1
30,68,63,39,77,0,0,6,44,41,100,75,63,100,9,69,8
78,100,26,100,0,64,3,24,46,0,93,18,100,59,87,97,0
71,73,92,100,18,81,25,45,45,9,0,0,18,33,100,52,8
100,100,57,91,22,62,0,31,18,1,100,0,85,22,10,7,6
22,71,41,100,51,93,46,54,40,15,0,1,46,2,100,0,1
72,100,36,98,39,81,82,99,100,84,70,48,37,16,0,0,9
42,79,67,100,78,79,71,60,100,39,85,10,41,0,0,14,3
99,80,63,100,25,76,79,68,100,62,97,23,54,0,0,16,9
0,45,42,70,66,100,60,62,47,25,1,5,43,0,100,4,1
48,73,27,86,0,48,7,5,53,0,91,27,100,71,66,100,0
78,81,41,91,41,44,56,0,0,18,48,60,100,100,33,91,8
17,66,45,100,42,82,45,40,41,0,0,9,51,10,100,10,1
0,67,42,98,63,100,53,63,48,27,10,1,15,0,100,0,1
100,83,54,100,23,73,70,65,89,68,89,26,51,0,0,12,9
0,82,46,75,97,100,27,97,45,81,100,79,88,39,78,0,9
17,90,29,100,62,82,45,35,9,0,0,3,50,4,100,10,2
0,71,64,52,100,16,34,0,21,36,69,68,80,100,8,93,8
91,100,77,80,11,58,0,37,97,45,100,50,51,26,29,0,4
55,95,78,100,71,60,41,27,0,0,1,26,52,21,100,4,2
9,80,56,100,100,87,88,51,51,23,0,4,29,4,88,0,2
100,100,66,86,41,58,24,29,27,0,79,2,56,21,0,26,6
100,100,56,89,22,59,0,26,24,0,77,11,77,39,22,36,6
37,100,0,81,21,53,100,56,92,89,56,64,37,32,18,0,4
82,100,49,75,26,47,17,18,56,0,100,18,55,31,0,20,6
35,100,16,80,0,45,56,45,100,53,59,81,55,40,54,0,4
6,98,50,100,76,67,64,24,67,0,100,25,52,46,0,58,7
80,100,32,85,63,72,61,81,86,48,100,16,53,0,0,5,9
100,100,93,86,73,72,57,57,40,44,23,29,10,15,0,0,1
77,100,48,90,24,30,56,0,100,43,90,94,34,72,0,21,0
0,67,47,91,78,100,64,59,49,18,2,0,37,4,100,5,1
0,90,41,100,83,88,65,65,69,43,100,22,66,5,14,0,3
2,81,13,51,61,43,41,0,12,25,0,72,45,91,100,100,5
54,100,18,75,0,55,60,51,100,71,74,56,46,29,28,0,4
33,77,64,100,100,89,68,62,78,43,86,12,44,0,0,2,3
24,86,36,55,98,77,27,100,45,81,100,49,84,10,0,0,9
100,100,52,98,19,69,0,34,10,0,58,8,54,41,16,29,6
47,85,100,100,40,87,24,59,80,61,90,34,57,8,0,0,5
26,88,61,100,100,94,88,67,97,40,78,17,40,6,0,0,3
0,93,46,100,94,90,83,52,69,14,49,0,49,28,100,28,7
100,100,57,91,22,66,0,36,10,5,56,0,65,31,27,51,6
56,83,28,61,90,23,24,0,22,40,100,72,72,100,0,72,8
13,100,59,98,64,58,37,21,15,0,0,41,49,49,100,55,7
17,100,3,75,0,43,60,46,100,62,94,69,92,34,92,0,4
12,87,0,44,20,4,66,0,100,30,89,75,49,100,13,77,0
0,85,32,100,65,88,49,52,21,24,30,6,65,4,100,0,2
56,100,24,73,0,37,8,2,74,5,100,36,41,34,27,0,6
6,100,1,53,61,48,44,0,5,16,0,70,41,98,100,97,5
0,89,59,100,100,74,82,35,51,0,10,18,35,42,100,48,7
76,100,37,78,0,49,32,29,100,28,85,59,59,32,40,0,4
77,100,32,78,0,55,7,34,86,42,100,46,57,24,39,0,4
41,100,69,100,54,69,24,50,0,36,35,31,68,14,100,0,2
100,88,52,70,0,62,25,94,76,100,76,63,50,28,31,0,9
0,65,64,81,100,100,91,81,79,61,73,39,67,19,97,0,1
40,79,61,100,78,72,46,41,0,16,1,5,61,1,100,0,2
47,96,100,100,53,93,15,74,46,58,77,34,51,9,0,0,5
51,91,86,100,70,66,43,34,8,6,0,11,49,10,100,0,2
8,90,81,100,76,97,12,80,64,70,100,44,66,15,0,0,5
0,84,18,85,71,100,100,91,93,68,87,45,81,23,84,0,1
90,85,100,100,64,97,59,68,80,38,72,8,36,1,0,0,5
33,58,19,90,78,100,91,62,51,28,0,2,37,1,100,0,2
100,100,55,93,20,71,0,43,4,11,45,0,68,24,33,42,6
14,91,38,75,69,39,35,0,0,18,8,66,35,100,100,96,5
22,100,1,55,10,10,60,0,100,31,97,77,51,99,0,83,0
49,85,78,100,92,85,74,55,100,35,80,11,41,0,0,0,3
0,80,22,100,57,95,46,59,25,27,31,0,67,9,100,21,2
0,77,23,100,67,73,64,36,41,0,6,24,33,44,100,45,7
0,75,22,100,58,86,56,50,29,22,14,1,58,0,100,4,2
100,91,0,91,41,60,92,25,20,0,0,29,55,64,88,100,8
7,100,40,89,37,48,21,9,0,0,3,40,48,58,100,65,7
21,66,50,100,82,73,66,32,24,7,0,21,50,12,100,0,2
22,69,40,100,79,87,69,52,41,22,0,0,46,2,100,0,2
0,78,36,100,38,97,37,60,35,23,1,0,43,7,100,6,1
0,100,57,100,96,92,81,54,70,14,54,0,45,39,100,48,7
49,81,50,50,85,25,42,0,0,16,15,58,44,91,100,100,5
14,86,52,100,60,76,41,55,100,52,98,27,60,8,0,0,3
10,87,58,100,92,84,64,58,62,36,100,17,55,0,0,1,3
32,88,65,100,83,76,50,55,94,38,100,12,52,0,0,1,3
46,67,71,100,60,73,58,33,51,0,0,1,62,3,100,8,1
100,89,71,100,48,79,84,96,85,70,62,39,33,11,0,0,9
26,82,68,100,100,82,72,52,70,46,90,20,48,0,0,9,3
27,85,68,100,100,86,54,69,84,49,98,23,54,5,0,0,3
85,82,16,71,21,100,78,100,88,64,100,28,70,0,0,13,9
22,91,24,64,80,38,67,0,0,13,4,57,26,97,100,100,5
100,94,60,100,47,61,94,67,95,52,99,8,50,0,0,2,9
16,78,44,100,95,95,75,66,51,43,100,31,59,9,0,0,3
72,100,34,82,0,59,51,53,100,48,99,51,71,26,51,0,4
21,100,1,80,0,54,70,51,100,73,82,51,74,24,75,0,4
86,61,28,48,0,75,36,100,91,89,100,57,81,26,44,0,9
75,94,95,90,62,100,84,86,100,52,91,16,44,0,0,18,9
0,74,32,100,72,88,49,56,7,34,0,21,49,11,100,0,2
29,70,56,36,43,2,3,0,0,42,13,76,56,90,100,100,5
28,83,5,52,0,17,35,0,78,10,100,40,89,73,60,100,0
44,100,19,82,0,59,47,48,100,59,80,46,54,24,41,0,4
100,64,45,45,0,65,22,100,80,99,99,62,85,23,40,0,9
73,85,93,77,73,100,53,70,100,64,97,21,48,0,0,24,9
0,55,41,76,63,100,69,92,71,68,78,43,88,18,100,0,1
17,85,51,100,83,82,55,53,59,39,100,20,55,0,0,3,3
25,98,7,67,95,78,36,100,0,79,100,71,76,33,14,0,9
0,75,32,100,80,99,66,69,68,44,100,20,60,0,6,1,3
0,66,21,72,65,88,100,100,94,75,87,49,79,23,79,0,1
18,83,53,100,67,75,43,47,12,22,0,0,50,11,100,22,2
62,81,22,80,0,38,23,0,71,4,100,43,84,88,40,100,0
56,100,66,64,100,92,42,95,65,61,74,52,62,3,0,0,9
0,60,63,39,57,0,22,10,54,47,100,82,91,100,23,75,8
94,100,35,94,3,58,0,21,74,14,100,43,21,34,19,0,6
0,80,38,100,66,71,57,34,38,0,31,31,46,57,100,68,7
0,78,18,96,59,95,100,100,86,82,66,56,52,29,47,0,7
36,100,39,66,100,97,34,100,29,47,0,0,73,10,32,66,8
0,65,51,74,87,96,100,100,78,75,54,50,32,25,12,0,1
86,88,61,100,49,71,95,80,100,60,95,22,51,0,0,2,9
69,80,93,100,93,77,63,55,100,42,79,20,41,7,0,0,3
75,94,62,100,22,67,0,30,35,0,100,8,78,43,16,59,6
31,78,0,57,14,13,59,0,100,23,98,69,62,100,19,91,0
0,0,38,13,71,34,94,61,100,90,63,100,44,76,73,53,9
0,71,36,67,73,77,100,100,98,95,86,62,74,30,60,0,1
0,59,31,70,65,87,100,100,87,75,75,51,68,25,60,0,1
100,90,78,100,31,88,22,57,61,52,83,28,51,4,0,0,5
43,92,70,100,68,66,39,37,0,18,17,34,56,13,100,0,2
11,100,0,69,15,43,87,47,100,65,74,67,71,33,66,0,4
4,92,62,100,100,81,53,55,0,32,18,12,84,7,88,0,2
0,95,68,100,84,86,70,43,67,0,32,12,38,31,100,38,7
28,97,20,71,0,26,28,0,74,21,100,63,73,100,24,96,0
9,95,45,100,100,99,71,66,46,31,28,0,0,29,56,32,7
10,64,29,100,60,90,46,52,19,18,0,8,50,5,100,0,2
20,100,21,84,0,52,37,42,100,46,97,63,81,31,71,0,4
0,89,43,100,74,76,70,37,54,0,27,20,53,48,100,56,7
100,81,22,100,0,67,59,33,47,0,28,29,87,64,66,89,8
2,75,37,100,56,99,58,61,46,25,0,0,34,5,100,8,1
69,95,74,65,93,100,44,86,97,75,100,30,56,0,0,15,9
26,76,23,100,52,68,43,30,0,12,49,5,97,0,100,32,2
59,73,48,100,99,95,81,63,93,44,100,13,50,0,0,11,3
0,83,37,100,84,98,76,76,80,44,100,13,62,0,15,4,3
100,80,66,100,34,71,29,35,15,0,0,19,41,45,97,58,8
48,100,39,64,0,31,89,31,100,59,77,85,71,42,63,0,4
7,85,29,100,28,70,26,55,83,58,100,31,55,11,0,0,3
33,91,7,71,57,45,52,0,0,6,8,58,28,100,100,97,5
100,100,70,90,84,75,89,74,95,42,96,11,49,0,0,0,9
57,93,18,71,0,34,19,0,64,4,96,34,100,73,69,100,0
83,66,46,100,0,73,37,46,81,78,100,34,64,0,6,3,9
0,83,25,100,82,79,79,40,56,0,10,12,31,36,100,35,7
28,96,0,62,12,12,47,0,82,11,100,58,77,100,42,99,0
30,78,64,100,90,82,62,57,95,42,100,17,52,4,0,0,3
100,100,49,93,21,62,0,32,12,0,88,8,93,34,16,22,6
17,100,8,53,61,47,42,0,3,17,0,80,44,96,100,94,5
82,100,0,85,67,49,100,10,6,0,12,41,82,77,69,99,8
15,58,80,78,100,100,88,69,73,38,56,7,0,0,98,4,1
14,63,1,32,34,0,78,4,100,47,79,92,37,100,0,71,0
0,55,43,71,90,91,100,100,94,75,87,50,76,25,69,0,1
64,100,26,75,0,51,68,52,100,72,74,56,48,28,23,0,4
12,99,49,100,100,93,65,62,28,32,0,0,11,35,72,39,7
0,60,9,62,54,81,99,100,100,82,76,55,52,28,33,0,1
63,98,95,76,93,100,61,74,100,81,99,33,67,0,0,4,9
85,87,48,72,0,73,34,100,82,96,89,64,87,31,100,0,9
5,73,0,27,38,0,81,12,100,58,78,100,31,99,10,57,0
23,100,9,68,0,36,49,25,100,36,99,65,93,32,83,0,4
62,100,0,77,68,43,100,4,7,0,21,39,88,73,15,90,8
89,100,34,81,9,54,0,25,26,0,98,6,100,26,32,25,6
74,100,100,96,78,80,52,64,30,48,13,32,4,16,0,0,1
13,84,0,67,21,100,85,100,100,88,75,52,60,14,56,0,7
26,88,54,100,100,89,94,59,95,35,77,6,30,0,0,12,3
0,54,27,64,63,83,100,100,97,78,81,53,68,26,63,0,1
0,100,1,77,25,58,66,56,100,69,92,48,90,24,94,0,4
33,75,68,100,100,98,52,92,37,51,79,35,47,6,0,0,5
83,100,47,91,70,81,100,86,94,55,91,23,55,3,0,0,9
30,100,17,87,0,52,38,28,99,34,100,71,85,36,78,0,4
89,100,48,76,18,46,8,12,55,0,100,14,51,23,0,12,6
100,85,58,100,10,97,28,76,77,73,54,53,21,28,0,0,9
8,70,36,100,55,69,40,31,9,0,0,17,49,10,100,0,2
51,90,100,100,73,93,42,67,81,46,96,14,49,0,0,6,5
82,100,8,92,45,60,100,29,52,0,0,24,21,61,53,98,8
100,93,75,100,47,88,33,54,68,49,79,28,43,8,0,0,5
23,84,56,100,100,93,80,73,68,51,76,28,42,12,0,0,3
0,84,40,100,76,71,65,33,32,0,5,28,42,44,100,46,7
100,100,64,98,36,99,34,68,59,60,62,36,32,17,0,0,5
0,86,37,100,95,92,87,67,55,44,18,23,32,2,100,0,2
81,91,57,100,66,81,100,94,99,67,88,40,50,18,0,0,9
100,74,51,62,0,73,25,100,76,96,78,63,68,31,59,0,9
87,73,57,100,12,87,0,41,27,4,73,0,100,38,94,67,0
100,94,80,100,47,94,37,66,60,56,66,36,34,16,0,0,5
60,62,92,72,100,100,30,82,0,54,73,68,73,40,51,0,9
9,100,0,72,27,51,100,55,97,86,72,61,53,30,48,0,4
56,100,28,83,0,61,38,45,100,55,69,45,46,23,31,0,4
69,100,42,81,22,52,20,21,60,0,100,15,51,28,0,16,6
0,99,63,100,76,68,60,34,46,0,19,16,27,34,100,32,7
100,100,54,83,22,57,5,26,28,0,77,11,52,31,0,22,6
30,83,65,53,91,13,11,0,0,34,67,64,100,100,22,97,8
53,100,30,95,0,60,100,55,92,87,77,79,79,37,79,0,4
2,79,32,100,52,70,39,36,12,6,0,7,50,7,100,0,2
0,87,35,100,71,87,61,53,33,28,21,3,60,0,100,0,2
40,78,30,100,79,88,71,54,42,24,0,0,43,4,100,10,2
37,55,41,86,100,100,97,71,83,53,96,23,49,0,0,9,3
80,100,31,81,51,67,95,84,97,55,100,27,64,5,0,0,9
38,69,60,100,60,60,35,24,0,7,28,15,65,4,100,0,2
0,98,67,100,100,72,88,36,72,0,54,0,19,31,87,32,7
100,99,45,100,22,65,69,74,88,88,86,44,58,6,0,0,9
4,62,25,76,76,97,100,100,75,74,47,49,18,23,0,0,1
55,92,100,100,73,86,43,59,72,40,89,12,46,0,0,0,5
12,98,63,100,68,56,53,11,38,0,0,37,38,44,100,42,7
50,100,28,70,79,38,65,0,0,5,20,45,37,85,100,96,5
22,100,0,75,5,49,61,47,100,68,86,52,70,26,69,0,4
0,100,3,84,5,60,16,37,60,35,80,45,80,21,100,0,4
35,100,5,67,0,26,38,0,88,14,100,53,68,87,17,84,0
96,65,63,100,0,80,35,48,87,74,100,39,75,0,0,2,9
34,66,65,100,62,99,55,61,44,23,0,0,21,3,100,2,1
20,86,0,53,4,11,48,0,89,24,100,64,74,99,26,100,0
58,96,17,64,0,26,29,0,75,27,100,65,83,100,33,79,0
99,100,54,85,17,54,15,18,71,0,100,21,37,36,0,18,6
6,100,0,67,56,36,70,0,58,22,100,57,100,91,0,95,8
0,87,35,100,57,82,41,53,22,26,26,0,66,7,100,20,2
36,100,3,72,0,45,62,50,100,61,95,63,97,30,97,0,4
43,100,33,87,0,61,2,40,69,39,85,56,76,27,100,0,4
70,100,82,88,40,64,0,40,32,26,100,42,90,27,86,0,4
100,93,66,100,40,81,39,51,76,45,72,14,37,0,0,4,5
49,91,31,63,71,29,11,0,0,32,49,67,100,100,0,83,8
30,87,65,100,83,80,73,61,100,39,81,14,41,0,0,4,3
43,100,31,73,0,45,20,25,79,24,100,46,91,31,98,0,4
43,99,21,66,60,32,32,0,0,25,10,75,51,100,100,82,5
0,65,47,78,80,100,73,61,71,22,42,0,46,6,100,2,1
0,88,18,100,68,97,59,70,55,50,100,37,84,11,35,0,3
0,81,27,100,58,90,45,58,25,30,23,0,61,2,100,6,2
0,57,21,69,62,83,100,100,87,87,67,59,50,30,38,0,1
28,100,0,52,37,99,45,89,51,34,24,2,30,0,100,0,1
11,100,8,93,0,60,17,33,60,41,100,57,85,32,76,0,4
42,79,53,42,42,0,0,2,38,38,89,70,100,100,39,75,8
100,100,38,87,25,72,19,58,12,43,6,28,0,14,6,0,1
92,76,28,67,3,100,58,98,77,61,100,24,80,0,0,8,9
29,71,55,100,74,75,59,39,30,9,0,8,49,0,100,2,2
0,84,34,100,89,94,93,69,54,49,100,35,92,11,39,0,3
0,84,51,100,70,69,56,34,37,0,24,7,31,32,100,34,7
16,98,75,100,48,94,0,72,55,58,100,33,77,4,18,0,5
24,84,2,39,26,0,77,10,100,53,84,97,33,100,0,63,0
41,91,53,62,95,30,52,0,14,16,0,53,17,87,100,100,5
42,83,54,100,50,64,28,33,0,13,34,0,70,1,100,23,2
31,78,35,100,77,85,76,50,43,23,0,2,48,1,100,0,2
86,100,47,80,14,54,0,26,17,0,100,8,92,33,19,50,6
100,89,74,100,34,76,6,45,0,11,41,0,57,32,12,45,6
65,87,100,100,73,87,37,74,64,58,67,21,36,0,0,12,5
0,86,35,67,98,33,81,0,24,22,74,60,100,100,15,99,8
23,82,57,100,60,70,34,42,0,22,20,12,59,8,100,0,2
32,100,57,90,46,51,25,15,6,0,0,38,48,46,100,48,7
0,40,10,60,61,78,100,100,88,81,71,54,61,27,73,0,1
0,98,72,100,73,70,57,36,50,0,18,2,26,27,100,36,7
22,86,100,100,32,97,0,69,13,59,92,55,86,19,15,0,5
23,96,5,56,0,15,41,0,83,25,100,63,81,100,34,98,0
13,71,0,35,19,0,67,8,100,38,96,78,55,100,14,82,0
100,100,52,94,22,70,1,44,0,15,39,0,70,19,29,28,6
50,96,89,100,92,71,66,48,100,29,80,4,36,0,0,10,3
0,89,32,100,70,97,73,70,67,43,100,27,90,5,52,0,3
71,85,40,100,43,59,46,18,4,0,0,33,56,48,100,69,8
71,72,33,76,24,98,78,100,100,73,78,43,41,19,0,0,9
100,100,56,90,20,66,0,34,9,1,55,0,67,31,26,46,6
100,100,68,78,39,55,14,32,0,5,34,0,57,23,15,19,6
0,96,41,100,100,88,59,49,34,0,53,4,64,33,8,34,7
60,82,71,100,100,87,73,60,100,36,79,8,37,0,0,17,3
0,97,44,99,100,100,94,98,68,75,56,50,52,25,54,0,7
96,100,52,95,48,76,96,98,100,85,71,54,39,25,0,0,9
42,96,17,70,0,30,24,0,69,11,100,44,92,84,49,100,0
0,94,60,100,100,79,86,44,66,10,43,0,16,32,74,43,7
26,100,0,70,16,41,69,42,100,70,92,63,71,31,49,0,4
24,92,68,100,100,83,57,68,80,41,89,14,41,9,0,0,3
100,100,61,92,33,63,11,31,8,0,52,19,48,43,0,28,6
68,100,32,95,0,61,35,34,99,28,100,66,63,35,33,0,4
40,88,95,100,88,100,40,77,72,61,100,33,58,7,0,0,5
0,96,58,100,86,86,65,44,55,0,38,11,38,39,100,42,7
78,100,41,73,0,48,35,37,100,40,83,59,56,30,37,0,4
46,73,80,100,70,86,61,46,45,8,0,0,47,4,100,7,1
100,70,46,94,32,51,87,9,0,0,38,46,80,91,19,100,8
34,65,42,37,39,5,0,0,6,35,27,67,61,88,100,100,5
0,64,17,100,56,98,53,58,26,26,15,4,57,4,100,0,2
100,99,40,91,66,49,58,8,0,0,22,41,66,76,72,100,8
30,93,34,78,75,100,18,95,79,75,100,37,72,5,0,0,9
8,73,0,61,63,35,74,0,6,6,7,51,25,91,100,100,5
67,66,56,100,10,74,59,38,70,0,0,15,29,54,100,82,8
84,94,39,100,28,61,88,66,100,92,91,46,60,7,0,0,9
77,83,47,72,78,27,22,0,0,30,68,60,100,100,20,90,8
23,100,17,81,0,48,43,33,100,39,58,66,38,34,27,0,4
39,100,0,74,19,51,81,52,100,70,70,63,52,32,44,0,4
6,100,2,97,0,69,15,42,59,39,100,51,84,27,76,0,4
56,85,95,100,100,97,47,95,7,71,57,52,48,0,0,11,5
0,92,38,100,80,86,66,44,60,0,45,4,53,31,100,29,7
0,45,36,69,68,93,88,100,84,75,84,50,84,24,100,0,1
30,83,61,100,93,81,53,59,89,48,100,19,56,0,0,0,3
6,91,23,60,73,41,41,0,8,29,0,81,38,96,100,100,5
7,72,39,100,64,72,42,31,0,5,2,7,52,1,100,0,2
100,83,66,93,11,100,3,64,58,56,91,23,47,0,0,7,5
0,79,32,100,69,93,54,58,25,29,4,5,52,0,100,2,2
0,65,26,99,36,100,38,63,40,27,4,0,23,1,100,1,1
2,83,35,100,62,82,62,68,100,51,84,21,44,0,0,7,3
69,100,27,79,3,51,8,21,51,0,100,3,56,22,0,28,6
0,70,68,77,100,100,30,93,34,73,79,64,74,32,75,0,9
57,94,39,100,11,69,0,35,23,4,97,0,100,24,41,5,6
71,100,27,75,6,39,21,3,77,0,100,31,51,52,0,38,6
43,97,3,69,0,20,43,0,88,23,100,70,62,100,14,84,0
17,77,35,100,90,93,60,68,78,53,100,28,64,5,0,0,3
0,83,33,100,68,88,67,65,79,42,100,21,59,7,6,0,3
0,47,20,61,50,80,80,100,100,96,87,64,73,32,62,0,1
20,100,6,79,0,49,65,43,100,66,86,59,70,29,52,0,4
61,60,88,97,10,100,16,66,91,82,100,46,82,5,0,0,9
13,98,8,65,41,37,29,0,3,29,0,70,45,93,100,100,5
0,93,34,100,59,75,45,36,22,0,19,31,53,46,100,50,7
32,87,26,62,65,29,45,0,19,35,0,75,30,100,100,100,5
0,68,27,100,73,93,73,52,54,12,50,0,49,34,100,38,7
0,77,56,90,100,100,94,80,75,60,56,40,38,20,31,0,1
40,100,23,83,0,50,54,38,100,52,97,68,68,36,57,0,4
49,73,83,100,76,91,59,57,37,24,0,0,38,7,100,6,1
100,100,86,86,72,71,58,57,42,43,25,28,8,14,0,0,1
33,77,9,40,26,0,76,8,100,46,87,89,36,100,0,69,0
100,93,78,95,29,100,0,82,33,70,73,45,61,0,18,1,5
4,71,29,40,44,0,17,1,0,42,9,80,50,99,100,100,5
73,100,48,70,23,41,21,9,69,1,100,22,46,17,0,0,6
0,64,41,68,79,87,100,100,87,75,76,49,65,24,57,0,1
0,98,55,98,100,100,72,63,52,23,40,0,31,35,86,40,7
38,67,44,100,85,96,71,58,40,24,0,7,43,17,100,0,2
100,100,48,91,15,64,0,32,13,0,60,6,56,36,20,21,6
0,38,36,55,66,78,97,100,100,88,88,58,77,29,66,0,1
46,76,66,100,100,84,74,58,88,44,95,18,52,0,0,5,3
0,55,37,80,62,100,46,67,27,36,4,5,37,2,100,0,1
100,100,85,97,65,65,49,33,46,0,86,10,47,24,0,19,6
16,82,51,50,100,17,13,0,0,32,60,65,89,100,16,84,8
19,90,4,44,24,0,75,12,100,55,82,99,30,100,0,60,0
0,91,34,100,62,78,58,38,46,0,31,34,57,55,100,59,7
1,88,0,54,59,31,36,0,11,28,4,68,28,97,100,100,5
33,100,19,85,0,68,0,49,24,34,57,25,90,18,100,0,4
72,83,49,100,61,58,82,17,0,0,25,33,100,61,75,92,8
88,64,93,100,41,87,48,61,100,70,90,31,55,0,0,4,9
88,100,38,85,18,49,19,12,65,0,100,28,53,46,0,31,6
28,93,31,53,54,15,0,0,11,36,61,67,100,100,30,98,8
100,100,86,98,72,81,55,64,41,47,24,30,14,13,0,0,1
100,100,64,99,29,78,4,51,0,18,30,0,42,26,0,22,6
29,72,52,100,63,58,39,17,0,0,18,17,59,10,100,3,2
36,100,0,76,21,49,73,39,100,60,70,64,72,31,85,0,4
100,100,44,81,11,53,0,22,42,0,95,21,56,40,2,18,6
23,90,55,100,54,66,26,40,0,31,32,19,65,2,100,0,2
11,81,60,100,100,89,69,55,31,24,0,0,7,39,64,43,7
100,100,62,90,56,75,38,60,25,45,12,30,0,15,0,0,1
0,100,52,94,74,60,71,23,55,0,9,21,43,31,100,31,7
0,70,71,90,100,100,84,66,76,32,47,2,5,2,98,0,1
100,92,18,81,46,39,62,0,1,13,43,56,74,100,0,75,8
85,69,81,100,100,66,76,30,36,5,0,0,50,7,99,5,2
42,93,5,61,93,54,100,14,21,0,0,41,14,83,97,100,5
28,49,35,93,100,100,81,54,41,13,52,0,66,45,0,63,8
0,72,29,100,59,79,58,23,42,0,30,30,65,47,100,64,7
